0.23453102870295,0.210271573620147,0.210271573620147,0.25144410113219,0.235285355493749,-1.40995030623325,-1.06012998600562,-1.06012998600562,0.437108438875368,-1.39431232797996,0.470559458781034,0.270312565669739,0.270312565669739,0.0558016755131914,0.235285356745479,0.957576874574113,0.44573811079793,0.44573811079793,0.956256929783259,0.9804723083659,0.969667913227793,0.00201403272841542,0.934021158608657,0.0381065674820376,0.00705115937011984,0.000318672839295356,4.07754748892417e-05,2.64980888496764e-06,2.91468392130062e-07,2.32501446530815e-08,0.410526791450152,0.40743514188324,0.899520088456353,0.117943292658034,1
0.16406994811225,0.146976661522357,0.146976661522357,0.0406014429547873,0.167446577846284,-1.42244683042917,-1.09128358563151,-1.09128358563151,0.407585703713159,-1.40448656453017,0.310407533949804,0.193891706768229,0.193891706768229,0.0269254160847025,0.167446577846284,0.974405399023605,0.448682037086781,0.448682037086781,0.973496063112594,0.989132605679626,0.994819535176333,0.00206627348949049,0.985575185481376,-0.0716606370316046,0.0117409310792011,-0.00103391849970081,0.000134903299376469,-1.52327748767481e-05,1.94570427399249e-06,-2.43371139006595e-07,0.416196035677313,0.623334401865699,0.451436125070403,-0.0661932568448262,1
0.381744550907069,0.374864843024601,0.374864843024601,0.155882658571776,0.381968199772908,-1.19095442013532,-0.827760574013734,-0.827760574013734,0.398768959144066,-1.1642721583894,0.408952129465772,0.388346660897888,0.388346660897888,0.146049992058327,0.381968199772908,0.905564102300616,0.567110801637052,0.567110801637052,0.682284355898923,0.82024305338211,0.974984473046039,0.00202507540120108,0.94143132520142,-0.00341743473660546,0.00662141659548384,-7.44459657022023e-05,4.00443681901402e-05,-2.19227700614885e-06,4.72827301880051e-07,-5.45464532379683e-08,0.53921726221279,0.182066382802689,0.426719887719513,0.256695140895383,1
0.273605210133951,0.252908911909764,0.252908911909764,0.262727558264251,0.27511813388818,-1.39338864061624,-1.12592414652333,-1.12592414652333,0.37488856965286,-1.37805801849148,0.484281454477221,0.311082818603874,0.311082818603874,0.0756471648059844,0.27511813388818,0.934744082166319,0.426566569184585,0.426566569184585,0.934473865300479,0.969131016418223,0.964044969382713,0.00200235368574571,0.921265818269559,-0.0216488711293043,0.0062372815895621,-0.000144569198972372,2.85541456174237e-05,-9.086741251247e-07,1.49489413267647e-07,-5.83908891106639e-09,0.46041056560057,0.35702394948534,0.807189394014265,-0.0546972334981196,1
0.225475148196127,0.196077252325767,0.196077252325767,0.324975709616832,0.226361101082056,-1.36423585280505,-1.04875417475638,-1.04875417475638,0.401786355763791,-1.34870908700232,0.457814123424835,0.273533600982342,0.273533600982342,0.0517783022367415,0.226754580504384,0.934892034223664,0.397245985141425,0.397245985141425,0.895969630850217,0.948392815383292,0.96623018636023,0.00200689245458747,0.926268842402006,-0.00919030741272,0.00903070551715115,-0.000115132702063711,6.78473946175846e-05,-1.58864063908066e-06,6.1507435607058e-07,-2.27012194547329e-08,0.314358312535484,0.709634757464229,0.510007556349908,0.0631451080074653,1
0.300099666559339,0.270717282663464,0.270717282663464,0.357679051443029,0.301549775683504,-1.4172694317034,-1.07555765206234,-1.07555765206234,0.454317742850148,-1.39597254577448,0.582643582202884,0.33515392213568,0.33515392213568,0.0909503171608975,0.301549876572179,0.951893592968753,0.425175410451018,0.425175410451018,0.966755776616327,0.98163564258084,0.966998530473767,0.00200848833104191,0.928669629776624,0.0539912262530304,0.00788023104268161,0.000450468456851221,4.89777108530487e-05,3.59328041510882e-06,3.55613787050734e-07,2.95462893998435e-08,0.426014511577719,0.374806966375918,0.798152012877021,0.0746094990277935,1
0.542857919233173,0.525465074148838,0.525465074148838,0.409231902754898,0.544201807863821,-1.17463936413307,-0.845094697608625,-0.845094697608625,0.461155799504893,-1.17585928620108,0.633893799965357,0.572681788847784,0.572681788847784,0.295545097787966,0.544201807863821,0.915662576051943,0.658716630474604,0.658716630474604,0.679099247079499,0.843490274811426,0.958804903397757,0.00199146989321346,0.914400275687718,-0.120608777475596,0.0135389126150882,-0.00137311647079805,0.000147469268383258,-1.57524532855791e-05,1.70079722779975e-06,-1.84191074248658e-07,0.618233621619713,0.0796313097008396,0.410403632517199,0.25075743718221,1
0.198707611492129,0.171761382182096,0.171761382182096,0.305544537690059,0.200709146010364,-1.39999752104133,-1.07420695624053,-1.07420695624053,0.505913364968624,-1.37945839559465,0.517031537577669,0.259510388259056,0.259510388259056,0.0404780625813875,0.200715151995603,0.946528535355293,0.403246281396179,0.403246281396179,0.943708624322792,0.970029297025629,0.960774330113599,0.00199556045845524,0.91577584423726,-0.0179422784797359,0.012228435626377,-0.000520082849272797,0.000155272097155246,-1.17492048213059e-05,2.48234115490918e-06,-2.48425668618452e-07,0.330983731252616,0.638045074447781,0.472471831239664,0.0507523547721418,1
0.50749829393508,0.483517662307207,0.483517662307207,0.462428604818451,0.509080526951386,-1.3420002951364,-1.00926350957562,-1.00926350957562,0.47510987834387,-1.31746620533686,0.668124667884246,0.529701416583261,0.529701416583261,0.25853863680408,0.509080526951386,0.912439563683969,0.452519361882765,0.452519361882765,0.868557872261499,0.929512111707074,0.960416246336572,0.0019948167064587,0.917238812298717,0.177071259458288,0.0361877963284025,0.0071349291112918,0.00152476039426614,0.000332153121542009,7.39650811985826e-05,1.66898480252438e-05,0.457521787931557,0.74623954499706,0.359214202256376,-0.177440714089499,1
0.152367094520742,0.133595513570098,0.133595513570098,0.296534012522468,0.151878619460198,-1.34230677394165,-0.996095650342996,-0.996095650342996,0.68858397546742,-1.31711731373846,0.478823289695276,0.242487359115383,0.242487359115383,0.0248165286374055,0.15386246550566,0.960873476240214,0.50281104979675,0.50281104979675,0.866275208169276,0.928959850706156,0.951615572918377,0.0019765374130485,0.904458939962139,-0.00069745992948407,0.00470166759251787,2.36622072079923e-05,1.44970949597214e-05,1.80588549362641e-07,4.79644584811767e-08,9.75364803247374e-10,0.466227122440063,0.15328855065283,0.304547644259943,0.119333106811706,1
